URL,SIZE (BYTES),NO OF OUTLINKS,CONTENT-TYPE
https://www.dailymail.co.uk/news/article-6482681/amp/Prince-William-Kate-visit-Evelina-childrens-hospital.html,357028,771,text/html
https://www.dailymail.co.uk/news/article-6617259/David-Attenborough-tells-leaders-Davos-tackle-climate-change-damage-fixed.html,527419,961,text/html
https://www.dailymail.co.uk/news/article-6429867/amp/Where-child-lives-America-offers-predictions-rich-poor-incarcerated.html,310712,773,text/html
https://www.dailymail.co.uk/news/article-6329045/amp/MAGABomber-married-fellow-stripper-touring-country-private-dancer.html,286668,764,text/html
https://www.dailymail.co.uk/news/article-6321801/amp/Trump-complains-MAGAbomber-arrest-gets-attacked-me.html,337074,763,text/html
https://www.dailymail.co.uk/news/article-6307471/amp/Florida-man-sexually-assaulted-disabled-teen-Carnival-cruise-hot-tub-sentenced-10-years.html,274768,765,text/html
https://www.dailymail.co.uk/news/article-6070993/Turnbull-jeopardises-trade-Europe-risks-free-trade-deal-ditching-Paris-agreement.html,535765,969,text/html
https://www.dailymail.co.uk/news/article-6621169/amp/Prince-William-adopted-role-waiter-taking-order-interviewed-Sir-David-Attenborough-Davos.html,285274,764,text/html
https://www.dailymail.co.uk/news/article-6219361/amp/Dramatic-moment-four-tourists-set-FIRE-Instagram-star-Salt-Baes-Istanbul-restaurant.html,292077,768,text/html
https://www.dailymail.co.uk/news/article-6437203/amp/Prince-William-Kate-visit-Leicester-mourn-helicopter-crash.html,378967,764,text/html
https://www.dailymail.co.uk/news/article-6495827/amp/Wills-Kate-release-family-photo-greeting-card.html,322920,774,text/html
https://www.dailymail.co.uk/news/article-6071373/Driver-wheel-car-plummeted-cliff-killing-one-man-injuring-woman-charged.html,521108,963,text/html
https://www.dailymail.co.uk/news/article-6304823/Man-accused-killing-millionaire-grandfather-trust-fund-blames-mistress.html,545302,967,text/html
https://www.dailymail.co.uk/news/article-6436247/Taxpayers-face-5MILLION-security-bill-Harry-Meghan-new-Windsor-cottage.html,537601,970,text/html
https://www.dailymail.co.uk/news/article-6162725/Father-mowed-lawns-hours-killing-mother-law-emails-sent-revealed.html,528315,961,text/html
https://www.dailymail.co.uk/news/article-6170007/Venezuelan-firemen-jailed-donkey-video-mocking-president.html,533628,966,text/html
https://www.dailymail.co.uk/news/article-6239369/amp/The-brutality-Stalag-IV-B-Horrors-faced-POWs-Nazi-prison-camps.html,298822,764,text/html
https://www.dailymail.co.uk/news/article-6071565/amp/Gang-10-YEAR-OLDS-robs-woman-knife-point-police-say-violent-offenders-getting-younger.html,273721,765,text/html
https://www.dailymail.co.uk/news/article-6276803/amp/Angela-Merkel-faces-fight-survival-Bavaria-election-earthquake.html,301213,765,text/html
https://www.dailymail.co.uk/news/article-6307157/PICTURED-Female-student-athlete-shot-dead-University-Utah.html,561677,983,text/html
https://www.dailymail.co.uk/news/article-6712161/Ex-model-nutritionist-royals-accused-making-misleading-claims-slimmer-product.html,524206,966,text/html
https://www.dailymail.co.uk/news/article-6166659/amp/Gold-Coast-school-mourns-death-student-Lucas-Millott.html,275682,764,text/html
https://www.dailymail.co.uk/news/article-6288235/amp/Saudi-autopsy-expert-butchered-Jamal-Khashoggi-trained-Britain.html,279762,767,text/html
https://www.dailymail.co.uk/news/article-6220997/German-city-braces-protests-Erdogan-opens-mega-mosque.html,175037,181,text/html
https://www.dailymail.co.uk/news/article-6239511/Russian-spies-tried-hack-Britains-Foreign-Office-computers-Porton-Down.html,539940,963,text/html
https://www.dailymail.co.uk/news/article-6462797/amp/Mother-crowdfunded-7-000-children-Disneyland-boasts-dream-holiday.html,278247,764,text/html
https://www.dailymail.co.uk/news/article-6686817/Letter-showing-true-tragedy-Meghan-Markles-rift-father.html,580765,984,text/html
https://www.dailymail.co.uk/news/article-6459113/amp/Alligator-pulled-Florida-pond-attacking-retiree.html,275316,762,text/html
https://www.dailymail.co.uk/news/article-6166519/Stuart-Kellys-father-slams-Sydney-University-college-son-took-life.html,535160,970,text/html
https://www.dailymail.co.uk/news/article-6205755/London-dark-capitals-nightlife-ages.html,166222,182,text/html
https://www.dailymail.co.uk/news/article-6287143/Saudi-Arabias-100m-pledge-arrives-American-accounts-Pompeo-lands-speak-journalist.html,537340,968,text/html
https://www.dailymail.co.uk/news/article-6457891/Bet365-businesswoman-boss-irks-neighbours-offering-silly-money-buy-homes.html,196498,192,text/html
https://www.dailymail.co.uk/news/article-6557811/amp/911-calls-reveal-horror-inside-Florida-home-husband-shot-cheating-wife.html,280423,759,text/html
https://www.dailymail.co.uk/news/article-6713145/amp/Harry-William-split-staff-effort-ease-tension-wives.html,278371,766,text/html
https://www.dailymail.co.uk/news/article-6204195/Schoolboy-victims-vile-paedophile-teacher-furious-appeals-12-year-sentence.html,529582,965,text/html
https://www.dailymail.co.uk/news/article-6328421/amp/Well-catwalk-Cat-steals-struts-stuff-alongside-models.html,271708,760,text/html
https://www.dailymail.co.uk/news/article-6053753/amp/Family-discovered-living-old-METH-lab-share-gruesome-photos-falling-ill.html,280309,767,text/html
https://www.dailymail.co.uk/news/article-5958231/Murdered-Brazilians-missing-revealed-MARRIED-died.html,531301,964,text/html
https://www.dailymail.co.uk/news/article-6005921/amp/Allaina-Jones-apologises-bikie-boyfriend-Ben-Geppert-apartment-rampage.html,278262,765,text/html
https://www.dailymail.co.uk/news/article-6462199/Ryanair-faces-enforcement-action-strike-action.html,531842,964,text/html
https://www.dailymail.co.uk/news/article-6088291/Government-announces-15-000-incentive-families-moving-Northern-Territory-skilled-jobs.html,532135,969,text/html
https://www.dailymail.co.uk/news/article-6045285/Billionaire-Broadcom-founder-arrested-drug-trafficking-charges.html,530414,969,text/html
https://www.dailymail.co.uk/news/article-6197575/WA-schoolteacher-paedophile-ring-Current-Affair-reporter-Ben-McCormack-jailed.html,538203,966,text/html
https://www.dailymail.co.uk/news/article-5997793/Yakiboy-reveals-workout-diet-tips-Lamborghini-body.html,548862,971,text/html
https://www.dailymail.co.uk/news/article-5216583/Dreamworld-turn-new-ride-save-struggling-theme-park.html,563380,1016,text/html
https://www.dailymail.co.uk/news/article-6198263/Relative-James-Bulgers-killer-mocks-boys-death-sick-photo.html,527445,968,text/html
https://www.dailymail.co.uk/news/article-6046227/Hundreds-kilos-meth-worth-30million-discovered-shipment-NOODLES.html,522372,963,text/html
https://www.dailymail.co.uk/news/article-5958603/amp/Gold-Coast-sunbather-pushes-drone-laws-image-g-string-ended-billboard.html,282098,768,text/html
https://www.dailymail.co.uk/news/article-6286621/amp/PIERS-MORGAN-Trump-hold-tyrant-MBSs-feet-fire.html,288124,760,text/html
https://www.dailymail.co.uk/news/article-6544575/Germany-adopts-gender-identity.html,523791,959,text/html
https://www.dailymail.co.uk/news/article-6633991/amp/Family-woman-plunged-death-balcony-say-didnt-fall-never-leave-us.html,283369,764,text/html
https://www.dailymail.co.uk/news/article-6212483/amp/Obsessed-stepfather-launches-terrifying-campaign-abuse-against-teenage-girl.html,275773,766,text/html
https://www.dailymail.co.uk/news/article-6005167/Frankston-Melbourne-assault-Police-charge-man-one-punch-attack.html,533787,966,text/html
https://www.dailymail.co.uk/news/article-5960707/Parents-forced-buy-media-passes-pictures-children-playing-junior-footy.html,522560,960,text/html
https://www.dailymail.co.uk/news/article-6113937/amp/Peter-Dutton-au-pair-decision-helped-Queensland-police-colleague.html,291588,769,text/html
https://www.dailymail.co.uk/news/article-5919435/The-tactics-Australias-tobacco-smugglers-capitalise-high-cigarette-prices.html,535506,968,text/html
https://www.dailymail.co.uk/news/article-5216963/Snake-escapes-Brisbane-heat-couples-toilet.html,555649,1009,text/html
https://www.dailymail.co.uk/news/article-6443077/Hollywoods-Schindler-founder-Universal-Pictures-saved-300-German-Jews-Hitler.html,539412,970,text/html
https://www.dailymail.co.uk/news/article-5442667/amp/Instagram-discriminates-against-Gold-Coast-Candyman.html,281816,763,text/html
https://www.dailymail.co.uk/news/article-6590541/Saudi-government-helped-five-Oregon-college-students-flee-U-S.html,534711,965,text/html
https://www.dailymail.co.uk/news/article-6108683/Malcolm-Turnbull-takes-swipe-Tony-Abbott.html,536683,969,text/html
https://www.dailymail.co.uk/news/article-6715221/80-000-Daily-Mail-readers-pledge-pick-litter-Britain-Tidys-Great-British-Spring-Clean.html?ico=amp-comments-viewall,527679,969,text/html
https://www.dailymail.co.uk/news/article-6724503/Britain-losing-world-leader-innovation-says-Ex-Google-boss.html?ico=amp-comments-addcomment,530833,965,text/html
https://www.dailymail.co.uk/news/article-6724131/Man-54-arrested-no-blacks-racist-graffiti.html?ico=amp-comments-addcomment,523927,962,text/html
https://www.dailymail.co.uk/news/article-6531239/amp/Will-William-Kate-shun-Eton-Prince-George.html,276354,766,text/html
https://www.dailymail.co.uk/news/article-6715221/80-000-Daily-Mail-readers-pledge-pick-litter-Britain-Tidys-Great-British-Spring-Clean.html?ico=amp-comments-addcomment,527679,969,text/html
https://www.dailymail.co.uk/news/article-6594325/amp/Six-Florida-men-including-married-couple-one-woman-arrested-boy-kept-sex-slave.html,288790,765,text/html
https://www.dailymail.co.uk/news/article-6012829/Did-tragic-snowboarder-Ellie-Soutter-kill-missed-FLIGHT.html,532609,973,text/html
https://www.dailymail.co.uk/news/article-6547181/amp/Migrant-gang-leave-12-injured-carrying-random-attacks-random-attacks-German-city.html,281956,769,text/html
https://www.dailymail.co.uk/news/article-6724131/Man-54-arrested-no-blacks-racist-graffiti.html?ico=amp-comments-viewall,523927,962,text/html
https://www.dailymail.co.uk/news/article-6724119/amp/Cleaner-sacked-protest-outside-Topshop-wins-payout-75-000.html?ico=amp_articleRelated,277927,764,text/html
https://www.dailymail.co.uk/news/article-6591593/Man-32-filmed-girls-searched-hardcore-rape-porn-torture-young-girl-walks-FREE.html,522183,962,text/html
https://www.dailymail.co.uk/news/article-6724503/Britain-losing-world-leader-innovation-says-Ex-Google-boss.html?ico=amp-comments-viewall,530833,965,text/html
https://www.dailymail.co.uk/news/article-6017615/amp/Footy-star-Quade-Cooper-visits-teenage-rugby-player-suffered-spinal-injuries-match.html,281937,766,text/html
https://www.dailymail.co.uk/news/article-6321517/amp/Trump-says-never-allow-political-violence-root-bombing-suspect-arrest.html,318850,765,text/html
https://www.dailymail.co.uk/news/article-6710799/amp/Tourists-relax-surrounded-rubbish-washed-ashore-Balis-Kuta-beach.html?ico=amp_articleRelated,279024,765,text/html
https://www.dailymail.co.uk/news/article-6719821/amp/Honda-CONFIRMS-Swindon-factory-closure-loss-3-500-jobs.html?ico=amp_articleRelated,325556,765,text/html
https://www.dailymail.co.uk/news/article-6724519/amp/Pay-gap-WIDENS-hundreds-companies-including-Kwik-Fit-NPower-Virgin-Atlantic-one-year.html?ico=amp_articleRelated,278591,764,text/html
https://www.dailymail.co.uk/news/article-6427495/amp/The-REAL-reason-Harry-Meghan-moving-away-William-Kate.html,287871,766,text/html
https://www.dailymail.co.uk/news/article-6547099/Man-drove-car-New-Year-crowds-suspected-racist-attack-charged-attempted-murder.html,532021,965,text/html
https://www.dailymail.co.uk/news/article-5901453/Malaysia-Airlines-flight-attendant-33-caught-smuggling-1-4million-heroin-Australia.html,520120,962,text/html
https://www.dailymail.co.uk/news/article-5806199/Lithgow-two-hour-drive-Sydney-Australias-coldest-city-making-chillier-Hobart.html,539329,967,text/html
https://www.dailymail.co.uk/news/article-6307631/amp/Florida-city-commissioner-resigns-charged-murder.html,282394,761,text/html
https://www.dailymail.co.uk/news/article-6410909/Notorious-huntress-poses-sheep-shes-killed-holding-bloodied-SEX-TOY.html,546158,973,text/html
https://www.dailymail.co.uk/news/article-6426435/Exhausted-Meghan-pulled-royal-trip-Harry-Zambia-amid-fears-Zika-virus.html,533410,966,text/html
https://www.dailymail.co.uk/news/article-6453731/amp/Florida-woman-celebrating-36th-birthday-Costa-Rica-vanishes-Airbnb.html,282157,764,text/html
https://www.dailymail.co.uk/news/article-5931953/Instagram-bikies-targeted-new-laws-outlaws-locked-tagging-other.html,534430,974,text/html
https://www.dailymail.co.uk/news/article-5802367/Passenger-iron-bladder-does-impossible-Qantas-longest-non-stop-flight.html,530063,965,text/html
https://www.dailymail.co.uk/news/article-6425145/Does-feud-Kate-Meghan-explain-Sussexes-moving-Windsor.html,541915,967,text/html
https://www.dailymail.co.uk/news/article-5987121/amp/Malaysia-Airlines-questioned-following-emergency-landing-Brisbane.html,281215,768,text/html
https://www.dailymail.co.uk/news/article-6413713/amp/Casey-Anthony-seen-date-new-boyfriend-says-doesnt-care-past.html,283205,765,text/html
https://www.dailymail.co.uk/news/article-5979193/amp/Inside-Child-Protection-Investigation-Unit-dealing-Gold-Coasts-horrific-child-sex-abuse-crimes.html,278100,768,text/html
https://www.dailymail.co.uk/news/article-6034931/amp/Surf-lifesaver-Jessica-Collins-paralysed-horror-beach-accident-reveals-positive.html,286182,766,text/html
https://www.dailymail.co.uk/news/article-6720721/amp/Widow-suing-government-1-2million-loss-sex-husbands-death.html?ico=amp_articleRelated,274529,764,text/html
https://www.dailymail.co.uk/news/article-6382595/Simon-Cowell-says-cut-Sir-Philip-Green-business-purge-toxic-elements.html,548333,967,text/html
https://www.dailymail.co.uk/news/article-6013595/Deputy-Labor-leader-Tanya-Plibersek-calls-investigation-Emma-Husars-Bruno-Mars-trip.html,537799,967,text/html
https://www.dailymail.co.uk/news/article-6456599/amp/Half-buried-body-Costa-Rica-search-missing-Florida-woman.html,283472,765,text/html
https://www.dailymail.co.uk/news/article-5977469/Daniel-Morcombes-parents-say-treated-sons-body-like-stolen-TV.html,535100,975,text/html
https://www.dailymail.co.uk/news/article-6412885/Bali-Nine-drug-mule-Renae-Lawrence-walks-free-prison-Bali-13-years-smuggle-heroin.html,550030,978,text/html
https://www.dailymail.co.uk/news/article-6723259/amp/Mother-pleads-guilty-killing-22-month-old-son-Mason-Lee.html?ico=amp_articleRelated,283228,763,text/html
https://www.dailymail.co.uk/news/article-5976317/ANZ-apologises-forcing-employee-talk-sex-life-rape-teenager.html,532862,969,text/html
https://www.dailymail.co.uk/news/article-6452583/Cold-case-murder-mystery-mother-two-takes-fresh-twist-police-begin-digging-home.html,527527,966,text/html
https://www.dailymail.co.uk/news/article-6724199/Cyclone-Oma-wreaking-havoc-ute-stranded-Mudlo-Rock.html?ico=amp-comments-viewall,533316,966,text/html
https://www.dailymail.co.uk/news/article-6023147/amp/Brisbane-prankster-sparked-murder-investigation-says-obvious-body-fake.html,273436,760,text/html
https://www.dailymail.co.uk/news/article-6014597/amp/Brisbane-drunk-hoon-does-burnouts-plain-view-police.html,272670,765,text/html
https://www.dailymail.co.uk/news/article-5974909/Lizard-man-bikie-killed-girlfriend-killing-police-informant.html,527733,968,text/html
https://www.dailymail.co.uk/news/article-6714079/amp/American-sparked-search-going-missing-morning-swim-ASLEEP-phone-booth.html,275237,765,text/html
https://www.dailymail.co.uk/news/article-6383263/amp/Michael-Schumachers-wife-praises-fighter-not-up.html,281896,764,text/html
https://www.dailymail.co.uk/news/article-6453657/Calm-worry-free-Chris-Watts-picked-breakfast-disposing-wife-daughters-bodies.html,541384,967,text/html
